rule,precision,recall,rule_coverage,Target,Sample size
"PriorDefault==""Yes"" & Debt>4.335",0.9500567536889898,0.374412883023932,0.1762,0.4471,10000
"PriorDefault==""Yes"" & ZipCode<=112",0.9443651925820256,0.592261239096399,0.2804,0.4471,10000
"Married==""Yes"" & Gender==""Female"" & PriorDefault==""Yes""",0.9409448818897638,0.2672780138671438,0.127,0.4471,10000
"Gender==""Female"" & PriorDefault==""Yes"" & BankCustomer==""Has account""",0.9409448818897638,0.2672780138671438,0.127,0.4471,10000
"Citizen==""ByBirth"" & Gender==""Female"" & PriorDefault==""Yes""",0.9393042190969652,0.2838291210020129,0.1351,0.4471,10000
"Employed==""Yes"" & Industry==""Materials""",0.9380530973451328,0.1422500559159024,0.0678,0.4471,10000
"Employed==""Yes"" & Married==""Yes"" & Debt>4.335",0.9370339685169844,0.2529635428315813,0.1207,0.4471,10000
"Employed==""Yes"" & BankCustomer==""Has account"" & Debt>4.335",0.9370339685169844,0.2529635428315813,0.1207,0.4471,10000
"Employed==""Yes"" & Income>112.0",0.936996336996337,0.2860657571013196,0.1365,0.4471,10000
"Age>22.5 & Gender==""Female"" & PriorDefault==""Yes""",0.9341846758349706,0.2127040930440617,0.1018,0.4471,10000
"Gender==""Female"" & PriorDefault==""Yes""",0.9329971181556196,0.2896443748602102,0.1388,0.4471,10000
ZipCode<=112 & YearsEmployed>4.54,0.9312080536912752,0.1241333035115186,0.0596,0.4471,10000
"Employed==""Yes"" & Debt>8.0",0.9287598944591028,0.1574591813911876,0.0758,0.4471,10000
"PriorDefault==""Yes"" & Debt>1.625",0.9287513494062613,0.5772757772310445,0.2779,0.4471,10000
"Employed==""Yes"" & Debt>4.335",0.9287374128582494,0.2681726683068665,0.1291,0.4471,10000
"PriorDefault==""Yes"" & Age>36.75",0.9282945736434108,0.2142697383135763,0.1032,0.4471,10000
"PriorDefault==""Yes"" & Ethnicity!=""White""",0.9269349845201238,0.3348244240662044,0.1615,0.4471,10000
"Citizen==""ByBirth"" & PriorDefault==""Yes"" & BankCustomer==""Has account""",0.9215281362932368,0.7984790874524715,0.3874,0.4471,10000
"Married==""Yes"" & PriorDefault==""Yes"" & Citizen==""ByBirth""",0.9215078750322748,0.7982554238425408,0.3873,0.4471,10000
"Citizen==""ByBirth"" & PriorDefault==""Yes"" & Married==""Yes""",0.9215078750322748,0.7982554238425408,0.3873,0.4471,10000
"PriorDefault==""Yes"" & Citizen!=""ByOtherMeans"" & BankCustomer==""Has account""",0.9203289642765357,0.8009393871617088,0.3891,0.4471,10000
"Married==""Yes"" & PriorDefault==""Yes"" & Citizen!=""ByOtherMeans""",0.9203084832904884,0.8007157235517781,0.389,0.4471,10000
"Industry!=""ConsumerStaples"" & PriorDefault==""Yes""",0.9178912992768836,0.880116305077164,0.4287,0.4471,10000
"Married==""Yes"" & PriorDefault==""Yes"" & Age>29.42",0.9172804532577904,0.3621113844777455,0.1765,0.4471,10000
"PriorDefault==""Yes"" & Age>29.42 & BankCustomer==""Has account""",0.9172804532577904,0.3621113844777455,0.1765,0.4471,10000
"Ethnicity==""Black"" & Debt>4.335",0.9168278529980658,0.1060165511071348,0.0517,0.4471,10000
"PriorDefault==""Yes"" & ZipCode<=204",0.916549196504088,0.7271303958845896,0.3547,0.4471,10000
"Employed==""Yes"" & ZipCode<=112",0.9156441717791411,0.4005815253858197,0.1956,0.4471,10000
"Industry==""Utilities""",0.9149797570850202,0.1010959516886602,0.0494,0.4471,10000
"Citizen==""ByBirth"" & PriorDefault==""Yes""",0.9149130832570904,0.8946544397226571,0.4372,0.4471,10000
"PriorDefault==""Yes"" & Age>29.42",0.9143730886850152,0.4012525162156117,0.1962,0.4471,10000
"PriorDefault==""Yes"" & BankCustomer==""Has account""",0.9140952851147864,0.8282263475732499,0.4051,0.4471,10000
"Married==""Yes"" & PriorDefault==""Yes""",0.914074074074074,0.8280026839633192,0.405,0.4471,10000
"PriorDefault==""Yes"" & Citizen!=""ByOtherMeans""",0.9139736003641328,0.8982330574815478,0.4394,0.4471,10000
"PriorDefault==""Yes"" & Industry!=""ConsumerDiscretionary""",0.9133840129002534,0.8868262133750838,0.4341,0.4471,10000
"PriorDefault==""Yes"" & Industry!=""Financials""",0.9124886052871468,0.8955490941623798,0.4388,0.4471,10000
YearsEmployed>4.54,0.911651728553137,0.1592484902706329,0.0781,0.4471,10000
"ZipCode<=112 & Industry==""Materials""",0.911042944785276,0.1328561842988145,0.0652,0.4471,10000
Income>475.0 & ZipCode<=204,0.9106090373280944,0.2073361664057257,0.1018,0.4471,10000
"PriorDefault==""Yes"" & Industry!=""Real Estate""",0.9105871886120996,0.9156788190561396,0.4496,0.4471,10000
"PriorDefault==""Yes"" & Ethnicity!=""Latino""",0.9103541012998656,0.9085215835383584,0.4462,0.4471,10000
"Employed==""Yes"" & Age>36.75",0.9101876675603218,0.151867591142921,0.0746,0.4471,10000
"Age>22.5 & PriorDefault==""Yes""",0.9080021774632552,0.746141802728696,0.3674,0.4471,10000
"PriorDefault==""Yes""",0.9073629014638408,0.9288749720420488,0.4577,0.4471,10000
"Income>475.0 & Married==""Yes""",0.9047217537942664,0.2399910534556027,0.1186,0.4471,10000
"Income>475.0 & BankCustomer==""Has account""",0.9047217537942664,0.2399910534556027,0.1186,0.4471,10000
"Married==""Yes"" & Income>475.0",0.9047217537942664,0.2399910534556027,0.1186,0.4471,10000
"Employed==""Yes"" & Age>29.42",0.8984771573604061,0.277119212704093,0.1379,0.4471,10000
"Employed==""Yes"" & Debt>1.625",0.8961424332344213,0.4052784611943636,0.2022,0.4471,10000
"Income>475.0 & Citizen==""ByBirth""",0.8960739030023095,0.2603444419592932,0.1299,0.4471,10000
"Income>475.0 & Citizen!=""ByOtherMeans""",0.8940092165898618,0.2603444419592932,0.1302,0.4471,10000
Income>475.0,0.8926380368098159,0.2603444419592932,0.1304,0.4471,10000
"Employed==""Yes"" & Ethnicity!=""White""",0.8891797556719022,0.2279132185193469,0.1146,0.4471,10000
"Ethnicity==""Black"" & ZipCode<=112",0.8872870249017037,0.1514202639230597,0.0763,0.4471,10000
"Employed==""Yes"" & Married==""Yes"" & Gender==""Female""",0.8803680981595092,0.1925743681503019,0.0978,0.4471,10000
"Employed==""Yes"" & Gender==""Female"" & BankCustomer==""Has account""",0.8803680981595092,0.1925743681503019,0.0978,0.4471,10000
"Employed==""Yes"" & Age>22.5",0.878212732305259,0.4967568776560053,0.2529,0.4471,10000
"Employed==""Yes"" & Married==""Yes"" & Citizen==""ByBirth""",0.8749121574139143,0.5569223887273541,0.2846,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth"" & BankCustomer==""Has account""",0.8749121574139143,0.5569223887273541,0.2846,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth"" & Married==""Yes""",0.8749121574139143,0.5569223887273541,0.2846,0.4471,10000
"Employed==""Yes"" & Married==""Yes""",0.8738644304682041,0.5593826884365913,0.2862,0.4471,10000
"Employed==""Yes"" & BankCustomer==""Has account""",0.8738644304682041,0.5593826884365913,0.2862,0.4471,10000
"Employed==""Yes"" & Ethnicity!=""Latino""",0.872513857189436,0.5985238201744576,0.3067,0.4471,10000
"Employed==""Yes"" & Industry!=""Healthcare""",0.8721461187214612,0.5980764929545963,0.3066,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth"" & Gender==""Female""",0.8701050620821394,0.2037575486468351,0.1047,0.4471,10000
"Employed==""Yes"" & Gender==""Female""",0.8696479543292103,0.2044285394766271,0.1051,0.4471,10000
"Employed==""Yes"" & ZipCode<=204",0.8671811535337124,0.4775218072019682,0.2462,0.4471,10000
"Employed==""Yes"" & Industry!=""Real Estate""",0.8619592875318066,0.6061283829121002,0.3144,0.4471,10000
"Employed==""Yes"" & Citizen==""ByBirth""",0.8611198987662132,0.6088123462312681,0.3161,0.4471,10000
"Employed==""Yes"" & Citizen!=""ByOtherMeans""",0.8603916614024005,0.6092596734511295,0.3166,0.4471,10000
"Employed==""Yes""",0.8590709353421218,0.6121673003802282,0.3186,0.4471,10000
"Married==""Yes"" & Income>112.0",0.8457880434782609,0.278461194363677,0.1472,0.4471,10000
"BankCustomer==""Has account"" & Income>112.0",0.8457880434782609,0.278461194363677,0.1472,0.4471,10000
YearsEmployed>2.5,0.8441558441558441,0.2762245582643703,0.1463,0.4471,10000
"Gender==""Female"" & Industry==""Materials""",0.8436363636363636,0.1037799150078282,0.055,0.4471,10000
"Ethnicity==""Black"" & Age>29.42",0.8389694041867954,0.1165287407738761,0.0621,0.4471,10000
"Age>22.5 & Industry==""Materials""",0.8342245989304813,0.1395660925967345,0.0748,0.4471,10000
Income>112.0,0.8305810397553517,0.3037351822858421,0.1635,0.4471,10000
"Ethnicity==""Black"" & Debt>1.625",0.8305274971941639,0.1655110713486915,0.0891,0.4471,10000
"Married==""Yes"" & Industry==""Materials""",0.81855249745158,0.1796018787743234,0.0981,0.4471,10000
"BankCustomer==""Has account"" & Industry==""Materials""",0.81855249745158,0.1796018787743234,0.0981,0.4471,10000
"Ethnicity==""Black"" & ZipCode<=204",0.8102409638554217,0.180496533214046,0.0996,0.4471,10000
"Citizen!=""ByOtherMeans"" & Industry==""Materials""",0.8068077276908924,0.1961529859091925,0.1087,0.4471,10000
"Ethnicity==""Black"" & Industry!=""ConsumerDiscretionary""",0.8063798219584569,0.243122343994632,0.1348,0.4471,10000
"Industry==""Materials""",0.8032638259292838,0.1981659583985685,0.1103,0.4471,10000
Debt>4.335 & Age>36.75,0.8032544378698225,0.1214493401923507,0.0676,0.4471,10000
"Married==""Yes"" & Ethnicity==""Black""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"Ethnicity==""Black"" & BankCustomer==""Has account""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"BankCustomer==""Has account"" & Ethnicity==""Black""",0.7966237942122186,0.2216506374412883,0.1244,0.4471,10000
"Age>22.5 & Ethnicity==""Black""",0.7938487115544473,0.2135987474837843,0.1203,0.4471,10000
Age>29.42 & Debt>4.335,0.784,0.1753522701856407,0.1,0.4471,10000
"Citizen==""ByBirth"" & Ethnicity==""Black""",0.7784172661870503,0.2420040259449787,0.139,0.4471,10000
"Ethnicity==""Black"" & Citizen!=""ByOtherMeans""",0.7781765972720747,0.2424513531648401,0.1393,0.4471,10000
"Ethnicity==""Black""",0.7694986072423399,0.247148288973384,0.1436,0.4471,10000
YearsEmployed>1.165,0.7639651275427833,0.5291881010959517,0.3097,0.4471,10000
Age>22.5 & Debt>4.335,0.7539393939393939,0.2782375307537463,0.165,0.4471,10000
ZipCode<=112 & Debt>4.335,0.7519337016574585,0.304406173115634,0.181,0.4471,10000
"DriversLicense==""Yes"" & Debt>4.335",0.7197860962566844,0.150525609483337,0.0935,0.4471,10000
"Gender==""Female"" & Debt>4.335",0.7136094674556213,0.1348691567881905,0.0845,0.4471,10000
"Married==""Yes"" & Debt>4.335",0.7128757290264692,0.3554014761798255,0.2229,0.4471,10000
"BankCustomer==""Has account"" & Debt>4.335",0.7128757290264692,0.3554014761798255,0.2229,0.4471,10000
ZipCode<=112 & Age>36.75,0.7091595845136922,0.1679713710579288,0.1059,0.4471,10000
"Ethnicity!=""Latino"" & Debt>4.335",0.7088983050847457,0.3741892194140013,0.236,0.4471,10000
"Citizen==""ByBirth"" & Debt>4.335",0.6885714285714286,0.3773205099530306,0.245,0.4471,10000
Debt>4.335,0.6780258519388954,0.3871617087899798,0.2553,0.4471,10000
"Gender==""Female"" & ZipCode<=112",0.6694502435629784,0.215164392753299,0.1437,0.4471,10000
"ZipCode<=112 & DriversLicense==""Yes""",0.6576402321083172,0.2281368821292775,0.1551,0.4471,10000
Age>22.5 & ZipCode<=112,0.652637999390058,0.4786401252516216,0.3279,0.4471,10000
"Citizen==""ByBirth"" & ZipCode<=112",0.6455847255369929,0.6050100648624469,0.419,0.4471,10000
"BankCustomer==""Has account"" & ZipCode<=112",0.6454133064516129,0.5728025050324312,0.3968,0.4471,10000
"Married==""Yes"" & ZipCode<=112",0.6453239223594656,0.5725788414225006,0.3967,0.4471,10000
"Married==""Yes"" & Age>36.75",0.6334716459197787,0.2048758666964884,0.1446,0.4471,10000
"BankCustomer==""Has account"" & Age>36.75",0.6334716459197787,0.2048758666964884,0.1446,0.4471,10000
ZipCode<=112,0.6178454842219804,0.6349809885931559,0.4595,0.4471,10000
Age>36.75,0.5960737656157049,0.2241109371505256,0.1681,0.4471,10000
"Gender==""Female"" & DriversLicense==""Yes""",0.5848595848595849,0.1071348691567881,0.0819,0.4471,10000
"Married==""Yes"" & Gender==""Female""",0.5746812386156649,0.2822634757324983,0.2196,0.4471,10000
"Gender==""Female"" & BankCustomer==""Has account""",0.5746812386156649,0.2822634757324983,0.2196,0.4471,10000
"Citizen==""ByBirth"" & Gender==""Female""",0.5371109337589784,0.3010512189666741,0.2506,0.4471,10000
"Gender==""Female"" & Citizen!=""ByOtherMeans""",0.5307963907414672,0.3026168642361888,0.2549,0.4471,10000
Debt>1.625,0.5278104191147669,0.6027734287631402,0.5106,0.4471,10000
"Gender==""Female""",0.5226757369614512,0.3093267725341087,0.2646,0.4471,10000
Age>29.42,0.5205704882062534,0.4245135316484008,0.3646,0.4471,10000
"Citizen==""ByBirth"" & BankCustomer==""Has account""",0.5092430171366887,0.844106463878327,0.7411,0.4471,10000
"Married==""Yes"" & Citizen==""ByBirth""",0.5091767881241566,0.8438828002683963,0.741,0.4471,10000
"Citizen==""ByBirth"" & Married==""Yes""",0.5091767881241566,0.8438828002683963,0.741,0.4471,10000
"BankCustomer==""Has account"" & Ethnicity!=""Latino""",0.5089273905568047,0.8606575710131962,0.7561,0.4471,10000
"Married==""Yes"" & Ethnicity!=""Latino""",0.5088624338624339,0.8604339074032655,0.756,0.4471,10000
"BankCustomer==""Has account"" & Citizen!=""ByOtherMeans""",0.5035159877935518,0.8488033996868709,0.7537,0.4471,10000
"Married==""Yes"" & Citizen!=""ByOtherMeans""",0.5034501061571125,0.8485797360769403,0.7536,0.4471,10000
"Married==""Yes"" & DriversLicense==""Yes""",0.4983520105471325,0.3381793782151644,0.3034,0.4471,10000
"BankCustomer==""Has account"" & DriversLicense==""Yes""",0.4983520105471325,0.3381793782151644,0.3034,0.4471,10000
"Ethnicity!=""White""",0.494902687673772,0.3583091031089241,0.3237,0.4471,10000
"BankCustomer==""Has account""",0.4901474780022307,0.8845895772757773,0.8069,0.4471,10000
"Married==""Yes""",0.4900842835894893,0.8843659136658466,0.8068,0.4471,10000
Age>22.5,0.4874982921164093,0.7980317602326101,0.7319,0.4471,10000
"Citizen==""ByBirth"" & DriversLicense==""Yes""",0.4843659525188187,0.3741892194140013,0.3454,0.4471,10000
"Citizen!=""ByOtherMeans"" & DriversLicense==""Yes""",0.4806756369882622,0.3755312010735853,0.3493,0.4471,10000
"Industry!=""ConsumerStaples""",0.4753969147618511,0.9443077611272646,0.8881,0.4471,10000
"DriversLicense==""Yes"" & Ethnicity!=""Latino""",0.4743484224965706,0.3867143815701185,0.3645,0.4471,10000
"Industry!=""ConsumerDiscretionary""",0.4718614718614718,0.950794005815254,0.9009,0.4471,10000
"Ethnicity!=""Latino""",0.4717268377555459,0.9702527398792216,0.9196,0.4471,10000
"Industry!=""Healthcare""",0.4714845450587723,0.9689107582196376,0.9188,0.4471,10000
ZipCode<=204,0.4683544303797468,0.786177588906285,0.7505,0.4471,10000
"DriversLicense==""Yes""",0.4662592986184909,0.3925296354283158,0.3764,0.4471,10000
"Citizen==""ByBirth""",0.4652686762778505,0.9528069783046298,0.9156,0.4471,10000
"Citizen!=""ByOtherMeans""",0.4600042890842805,0.9595168866025496,0.9326,0.4471,10000
